实时定位,设备号,方向,ID,定位时间,实时地址,速度,
119.689171，29.795204,868035047202073,215,5f46d2215bd7ea055747eef5,1597457790,浙**************号,13,
119.700325，29.811468,868035047202295,327,5f46d2215bd7ea055a3430d1,1597393411,浙**************7,13,
119.712196，29.816311,868035047202425,39,5f46d2215bd7ea055a3430d2,1597393402,浙***********路,0,
119.699539，29.80164,868035047010065,144,5f46d2215bd7ea055a3430d3,1597393415,浙***********路,8,
119.678513，29.796991,868035047227578,216,5f46d2215bd7ea056b527116,1597395552,浙*************8,31,
119.678802，29.802298,868035047227568,137,5f46d2215bd7ea056b527117,1597395539,浙************桥,0,
119.689102，29.795565,868035047227807,340,5f46d2215bd7ea05757f9ca2,1597455223,浙*************8,7,
119.689072，29.795115,868035047202073,229,5f46d2225bd7ea055747eef6,1597457796,浙**************号,12,
119.662643，29.808266,868035047226753,260,5f46d2225bd7ea055747eef7,1597457777,浙**************号,12,
119.662598，29.808302,868035047226753,307,5f46d2225bd7ea055747eef8,1597457779,浙**************号,10,
119.700233，29.811649,868035047202295,338,5f46d2225bd7ea055a3430d4,1597393415,浙**************7,21,
119.712143，29.816217,868035047202425,237,5f46d2225bd7ea055a3430d5,1597393416,浙***********路,17,
119.699623，29.801594,868035047010065,128,5f46d2225bd7ea055a3430d6,1597393417,浙***********路,17,
119.700127，29.811863,868035047202295,345,5f46d2225bd7ea055a3430d7,1597393419,浙*************号,22,
119.700127，29.811863,868035047202295,345,5f46d2225bd7ea055a3430d8,1597393421,浙*************号,0,
119.679405，29.801729,868035047227568,139,5f46d2225bd7ea056b527118,1597395550,浙*************号,25,
119.679489，29.801619,868035047227568,144,5f46d2225bd7ea056b527119,1597395552,浙*************号,26,
119.679688，29.801413,868035047227568,139,5f46d2225bd7ea056b52711a,1597395556,浙*************号,25,
119.704536，29.805899,868035042254547,228,5f46d2225bd7ea05757f9ca3,1597455224,浙***************号,29,
119.7043，29.805702,868035042254547,222,5f46d2225bd7ea05757f9ca4,1597455228,浙**************号,26,
119.7043，29.805702,868035042254547,222,5f46d2225bd7ea05757f9ca5,1597455229,浙**************号,0,
119.682846，29.769281,866551032746757,0,5f46d2225bd7ea05757f9ca6,1597455230,浙**************号,0,
119.689041，29.795067,868035047202073,212,5f46d2235bd7ea055747eef9,1597457798,浙**************号,9,
119.662613，29.808353,868035047226753,23,5f46d2235bd7ea055747eefa,1597457781,浙**************号,12,
119.662666，29.808407,868035047226753,50,5f46d2235bd7ea055747eefb,1597457783,浙**************号,17,
119.662735，29.808455,868035047226753,56,5f46d2235bd7ea055747eefc,1597457785,浙**************号,16,
119.699898，29.80147,868035047010065,59,5f46d2235bd7ea055a3430d9,1597393423,浙***********路,20,
119.712036，29.816135,868035047202425,195,5f46d2235bd7ea055a3430da,1597393420,浙***********路,12,
119.712044，29.816069,868035047202425,156,5f46d2235bd7ea055a3430db,1597393422,浙***************号,16,
119.700127，29.811863,868035047202295,345,5f46d2235bd7ea055a3430dc,1597393424,浙*************号,0,
119.681572，29.795994,866551032797438,337,5f46d2235bd7ea056b52711b,1597395559,浙**************号,12,
119.681587，29.796076,866551032797438,0,5f46d2235bd7ea056b52711c,1597395561,浙**************号,15,
119.690781，29.803228,868035047227577,59,5f46d2235bd7ea05757f9ca7,1597455231,浙**************号,0,
119.704178，29.805626,868035042254547,227,5f46d2235bd7ea05757f9ca8,1597455230,浙**************号,27,
119.683952，29.79734,868035047198517,311,5f46d2235bd7ea05757f9ca9,1597455233,浙**************2,0,
119.690773，29.80327,868035047227577,299,5f46d2235bd7ea05757f9caa,1597455234,浙**************号,10,
119.703804，29.805368,868035042254547,232,5f46d2235bd7ea05757f9cab,1597455236,浙**************号,27,
119.683365，29.797791,868035047198517,298,5f46d2235bd7ea05757f9cac,1597455236,浙**************9,10,
119.689072，29.795023,868035047202073,172,5f46d2245bd7ea055747eefd,1597457800,浙**************号,8,
119.68911，29.794994,868035047202073,140,5f46d2245bd7ea055747eefe,1597457802,浙**************号,9,
119.712051，29.816069,868035047202425,156,5f46d2245bd7ea055a3430dd,1597393423,浙***************号,0,
119.700035，29.801489,868035047010065,71,5f46d2245bd7ea055a3430de,1597393425,浙***********路,25,
119.700188，29.80155,868035047010065,53,5f46d2245bd7ea055a3430df,1597393427,浙***********路,29,
119.689308，29.795515,868035047227565,89,5f46d2245bd7ea055a3430e0,1597393428,浙*************8,0,
119.70034，29.801662,868035047010065,42,5f46d2245bd7ea055a3430e1,1597393429,浙***********路,34,
119.679688，29.801414,868035047227568,139,5f46d2245bd7ea056b52711d,1597395561,浙*************号,0,
119.681587，29.796078,866551032797438,0,5f46d2245bd7ea056b52711e,1597395561,浙**************号,0,
119.683235，29.798008,868035047200218,224,5f46d2245bd7ea056b52711f,1597395560,浙**************号,17,
119.678513，29.796991,868035047227578,216,5f46d2245bd7ea056b527120,1597395562,浙*************8,0,
119.70369，29.805273,868035042254547,227,5f46d2245bd7ea05757f9cad,1597455238,浙**************号,27,
119.683273，29.797813,868035047198517,281,5f46d2245bd7ea05757f9cae,1597455238,浙**************号,18,
119.690598，29.803396,868035047227577,329,5f46d2245bd7ea05757f9caf,1597455240,浙**************号,10,
119.70356，29.805225,868035042254547,239,5f46d2245bd7ea05757f9cb0,1597455240,浙***************号,28,
119.662842，29.808592,868035047226753,25,5f46d2255bd7ea055747eeff,1597457793,浙*************8,7,
119.662849，29.808636,868035047226753,12,5f46d2255bd7ea055747ef00,1597457795,浙*************8,10,
119.662849，29.808636,868035047226753,12,5f46d2255bd7ea055747ef01,1597457796,浙*************8,0,
119.662819，29.808716,868035047226753,342,5f46d2255bd7ea055747ef02,1597457797,浙*************8,16,
119.662773，29.808796,868035047226753,335,5f46d2255bd7ea055747ef03,1597457799,浙*************8,18,
119.699905，29.812426,868035047202295,340,5f46d2255bd7ea055a3430e2,1597393429,浙*************号,22,
119.689377，29.795542,868035047227565,306,5f46d2255bd7ea055a3430e3,1597393431,浙*************8,6,
119.681625，29.796165,866551032797438,19,5f46d2255bd7ea056b527121,1597395563,浙**************号,19,
119.683128，29.797865,868035047200218,191,5f46d2255bd7ea056b527122,1597395563,浙**************号,25,
119.677933，29.796259,868035047227578,213,5f46d2255bd7ea056b527123,1597395564,浙*************6,29,
119.68177，29.796284,866551032797438,37,5f46d2255bd7ea056b527124,1597395565,浙**************号,22,
119.683159，29.797813,868035047198517,268,5f46d2255bd7ea05757f9cb1,1597455240,浙**************号,21,
119.703468，29.80514,868035042254547,229,5f46d2255bd7ea05757f9cb2,1597455242,浙***************号,25,
119.683029，29.7978,868035047198517,260,5f46d2255bd7ea05757f9cb3,1597455242,浙**************号,23,
119.682907，29.797739,868035047198517,237,5f46d2255bd7ea05757f9cb4,1597455244,浙**************号,24,
119.696342，29.805737,868035047225587,0,5f46d2255bd7ea05757f9cb5,1597455247,浙**********路,0,
119.662704，29.80888,868035047226753,326,5f46d2265bd7ea055747ef04,1597457801,浙*************8,20,
119.662605，29.808964,868035047226753,315,5f46d2265bd7ea055747ef05,1597457803,浙*************8,23,
119.662407，29.809204,868035047226753,326,5f46d2265bd7ea055747ef06,1597457807,浙*************8,28,
119.662224，29.809416,868035047226753,321,5f46d2265bd7ea055747ef07,1597457811,浙**********路,25,
119.688644，29.766176,868035042243433,0,5f46d2265bd7ea055747ef08,1597457814,浙**************号,0,
119.70034，29.801662,868035047010065,42,5f46d2265bd7ea055a3430e4,1597393431,浙***********路,0,
119.689323，29.795509,868035047227565,242,5f46d2265bd7ea055a3430e5,1597393433,浙*************8,13,
119.699829，29.812542,868035047202295,332,5f46d2265bd7ea055a3430e6,1597393433,浙*************号,16,
119.699806，29.812634,868035047202295,339,5f46d2265bd7ea055a3430e7,1597393435,浙*************号,16,
119.689301，29.795467,868035047227565,215,5f46d2265bd7ea055a3430e8,1597393435,浙*************8,8,
119.731789，29.811224,868035047226758,31,5f46d2265bd7ea056b527125,1597395565,浙**********线,14,
119.731789，29.811226,868035047226758,31,5f46d2265bd7ea056b527126,1597395565,浙**********线,0,
119.683121，29.797731,868035047200218,177,5f46d2265bd7ea056b527127,1597395565,浙***************号,28,
119.731819，29.811279,868035047226758,37,5f46d2265bd7ea056b527128,1597395567,浙**********线,17,
119.683159，29.797598,868035047200218,152,5f46d2265bd7ea056b527129,1597395567,浙***************号,27,
119.6903，29.803015,868035047201428,0,5f46d2265bd7ea056b52712a,1597395568,浙**************号,0,
119.688675，29.766188,868035042243433,55,5f46d2275bd7ea055747ef09,1597457818,浙**************号,9,
119.689308，29.795418,868035047227565,168,5f46d2275bd7ea055a3430e9,1597393437,浙*************8,9,
119.712303，29.815596,868035047202425,162,5f46d2275bd7ea055a3430ea,1597393436,浙***************号,16,
119.712357，29.815508,868035047202425,155,5f46d2275bd7ea055a3430eb,1597393438,浙***************号,20,
119.69976，29.812773,868035047202295,350,5f46d2275bd7ea055a3430ec,1597393439,浙*************号,11,
119.701126，29.802435,868035047010065,34,5f46d2275bd7ea055a3430ed,1597393439,浙***********路,43,
119.681992，29.796476,866551032797438,45,5f46d2275bd7ea056b52712b,1597395569,浙**************号,22,
119.731903，29.81135,868035047226758,42,5f46d2275bd7ea056b52712c,1597395569,浙**********线,20,
119.685379，29.770655,868035042366838,221,5f46d2275bd7ea056b52712d,1597395569,浙**************号,27,
119.683159，29.7976,868035047200218,152,5f46d2275bd7ea056b52712e,1597395570,浙***************号,0,
119.689102，29.795561,868035047227807,0,5f46d2275bd7ea05757f9cb6,1597455251,浙*************8,0,
119.661972，29.809692,868035047226753,9,5f46d2285bd7ea055747ef0a,1597457819,浙**********路,6,
119.661972，29.809692,868035047226753,9,5f46d2285bd7ea055747ef0b,1597457820,浙**********路,0,
119.66201，29.809729,868035047226753,44,5f46d2285bd7ea055747ef0c,1597457821,浙**********路,10,
119.67408，29.809826,866551032797503,315,5f46d2285bd7ea055747ef0d,1597457824,浙*************号,6,
119.712418，29.815405,868035047202425,148,5f46d2285bd7ea055a3430ee,1597393440,浙***************号,23,
119.701271，29.802605,868035047010065,39,5f46d2285bd7ea055a3430ef,1597393441,浙***********路,42,
119.69976，29.812773,868035047202295,350,5f46d2285bd7ea055a3430f0,1597393443,浙*************号,0,
119.699654，29.812923,868035047202295,0,5f46d2285bd7ea055a3430f1,1597393447,浙**********路,0,
119.68335，29.797449,868035047200218,127,5f46d2285bd7ea056b52712f,1597395570,浙***************号,30,
119.682114，29.796637,866551032797438,30,5f46d2285bd7ea056b527130,1597395573,浙**************号,12,
119.677589，29.795868,868035047227578,220,5f46d2285bd7ea056b527131,1597395570,浙*************8,31,
119.677422，29.795641,868035047227578,215,5f46d2285bd7ea056b527132,1597395574,浙**************号,23,
119.68911，29.794994,868035047202073,140,5f46d2295bd7ea055747ef0e,1597457829,浙**************号,0,
119.689232，29.794897,868035047202073,0,5f46d2295bd7ea055747ef0f,1597457832,浙**************8,0,
119.61647，29.840721,866551032746633,0,5f46d2295bd7ea055747ef10,1597457833,浙**********路,0,
119.67408，29.809826,866551032797503,315,5f46d2295bd7ea055747ef11,1597457833,浙*************号,0,
119.701859，29.803246,868035047010065,33,5f46d2295bd7ea055a3430f2,1597393449,浙**************号,32,
119.701988，29.803366,868035047010065,43,5f46d2295bd7ea055a3430f3,1597393451,浙**************号,31,
119.712425，29.815405,868035047202425,148,5f46d2295bd7ea055a3430f4,1597393443,浙***************号,0,
119.712677，29.815086,868035047202425,143,5f46d2295bd7ea055a3430f5,1597393446,浙***************号,26,
119.690407，29.803072,868035047201428,32,5f46d2295bd7ea056b527133,1597395572,浙**************号,13,
119.682114，29.796638,866551032797438,30,5f46d2295bd7ea056b527134,1597395577,浙**************号,0,
119.685379，29.770655,868035042366838,221,5f46d2295bd7ea056b527135,1597395577,浙**************号,0,
119.677246，29.795433,868035047227578,227,5f46d2295bd7ea056b527136,1597395580,浙**************号,12,
119.702812，29.804476,868035042254547,213,5f46d2295bd7ea05757f9cb7,1597455256,浙***************号,13,
119.688789，29.766268,868035042243433,44,5f46d22a5bd7ea055747ef12,1597457822,浙**************号,17,
119.673874，29.809969,866551032797503,274,5f46d22a5bd7ea055747ef13,1597457836,浙************9,0,
119.688858，29.766346,868035042243433,39,5f46d22a5bd7ea055747ef14,1597457824,浙**************号,19,
119.702126，29.803423,868035047010065,74,5f46d22a5bd7ea055a3430f6,1597393453,浙**************号,25,
119.702133，29.803425,868035047010065,74,5f46d22a5bd7ea055a3430f7,1597393453,浙**************号,0,
119.702278，29.803398,868035047010065,113,5f46d22a5bd7ea055a3430f8,1597393455,浙**************号,26,
119.732292，29.811714,868035047226758,30,5f46d22a5bd7ea056b527137,1597395581,浙**********线,12,
119.690453，29.803144,868035047201428,23,5f46d22a5bd7ea056b527138,1597395574,浙**************号,17,
119.690475，29.80323,868035047201428,8,5f46d22a5bd7ea056b527139,1597395576,浙**************号,18,
119.702705，29.804356,868035042254547,226,5f46d22a5bd7ea05757f9cb8,1597455260,浙***************号,13,
119.690666，29.803356,868035047227577,137,5f46d22a5bd7ea05757f9cb9,1597455262,浙**************号,17,
119.702705，29.804356,868035042254547,226,5f46d22a5bd7ea05757f9cba,1597455262,浙***************号,0,
119.689102，29.795561,868035047227807,0,5f46d22a5bd7ea05757f9cbb,1597455263,浙*************8,0,
119.688934，29.76642,868035042243433,45,5f46d22b5bd7ea055747ef15,1597457826,浙**************号,19,
119.689072，29.766512,868035042243433,57,5f46d22b5bd7ea055747ef16,1597457830,浙**************号,12,
119.689072，29.766512,868035042243433,57,5f46d22b5bd7ea055747ef17,1597457831,浙**************号,0,
119.689125，29.766565,868035042243433,39,5f46d22b5bd7ea055747ef18,1597457832,浙**************号,15,
119.689156，29.766623,868035042243433,19,5f46d22b5bd7ea055747ef19,1597457834,浙**************号,10,
119.713188，29.814419,868035047202425,146,5f46d22b5bd7ea055a3430f9,1597393458,浙***********路,25,
119.702385，29.803398,868035047010065,64,5f46d22b5bd7ea055a3430fa,1597393457,浙**************号,16,
119.702377，29.803476,868035047010065,327,5f46d22b5bd7ea055a3430fb,1597393459,浙**************号,20,
119.702301，29.803583,868035047010065,337,5f46d22b5bd7ea055a3430fc,1597393461,浙**************号,25,
119.702538，29.804253,868035042254547,237,5f46d22b5bd7ea05757f9cbc,1597455264,浙***************号,7,
119.69075，29.803307,868035047227577,126,5f46d22b5bd7ea05757f9cbd,1597455264,浙**************号,16,
119.690804，29.803251,868035047227577,143,5f46d22b5bd7ea05757f9cbe,1597455266,浙**************号,13,
119.68914，29.766659,868035042243433,345,5f46d22c5bd7ea055747ef1a,1597457836,浙**************号,6,
119.689186，29.794945,868035047202073,304,5f46d22c5bd7ea055747ef1b,1597457840,浙**************号,10,
119.702316，29.803713,868035047010065,21,5f46d22c5bd7ea055a3430fd,1597393463,浙**************号,28,
119.68306，29.795479,868035042255395,0,5f46d22c5bd7ea055a3430fe,1597393465,浙**************号,0,
119.702446，29.80382,868035047010065,50,5f46d22c5bd7ea055a3430ff,1597393465,浙**************号,33,
119.687744，29.793152,868035047226805,94,5f46d22c5bd7ea055a343100,1597393468,浙***************3,0,
119.690468，29.803326,868035047201428,346,5f46d22c5bd7ea056b52713a,1597395578,浙**************号,20,
119.684715，29.770006,868035042366838,219,5f46d22c5bd7ea056b52713b,1597395581,浙**************号,28,
119.677246，29.795433,868035047227578,227,5f46d22c5bd7ea056b52713c,1597395583,浙**************号,0,
119.677101，29.7953,868035047227578,219,5f46d22c5bd7ea056b52713d,1597395584,浙**************号,18,
119.689133，29.795671,868035047227807,36,5f46d22c5bd7ea05757f9cbf,1597455267,浙*************8,17,
119.689201，29.795769,868035047227807,42,5f46d22c5bd7ea05757f9cc0,1597455269,浙*************8,16,
119.673859，29.809992,866551032797503,311,5f46d22d5bd7ea055747ef1c,1597457838,浙************9,6,
119.673805，29.810062,866551032797503,325,5f46d22d5bd7ea055747ef1d,1597457842,浙*************号,7,
119.683205，29.795504,868035042255395,328,5f46d22d5bd7ea055a343101,1597393469,浙*************1,12,
119.702766，29.804079,868035047010065,44,5f46d22d5bd7ea055a343102,1597393469,浙***************号,39,
119.683136，29.795523,868035042255395,302,5f46d22d5bd7ea055a343103,1597393471,浙**************号,11,
119.689339，29.795376,868035047227565,143,5f46d22d5bd7ea055a343104,1597393439,浙*************8,10,
119.6894，29.795338,868035047227565,124,5f46d22d5bd7ea055a343105,1597393443,浙*************8,6,
119.682144，29.796892,866551032797438,328,5f46d22d5bd7ea056b52713e,1597395585,浙**************号,14,
119.674843，29.809338,868035047201198,18,5f46d22d5bd7ea056b52713f,1597395584,浙*************号,0,
119.732368，29.811863,868035047226758,24,5f46d22d5bd7ea056b527140,1597395585,浙**********线,17,
119.69043，29.803423,868035047201428,331,5f46d22d5bd7ea056b527141,1597395580,浙*************8,21,
119.690353，29.803516,868035047201428,320,5f46d22d5bd7ea056b527142,1597395582,浙*************6,22,
